type,length_of_arr,no_compares,no_swaps,time
quick,7600,75265,128114,0.13653159141540527
dual_quick,7600,63308,97313,0.11406898498535156
hybrid,7600,101242,99548,0.14215683937072754
insert,7600,14437679,14437672,16.9275004863739
merge,7600,93796,88417,0.14031362533569336
quick,7600,70300,118174,0.12140703201293945
dual_quick,7600,60376,102986,0.11395740509033203
hybrid,7600,101371,99668,0.13282084465026855
insert,7700,14884068,14884062,17.06244421005249
merge,7700,95074,89693,0.14896607398986816
quick,7700,69522,119273,0.12772083282470703
dual_quick,7700,60667,98286,0.1173405647277832
hybrid,7700,103513,101840,0.14045166969299316
insert,7700,14781940,14781934,17.364161491394043
merge,7700,94966,89663,0.1511824131011963
quick,7700,76590,125726,0.13641810417175293
dual_quick,7700,64047,101408,0.11830258369445801
hybrid,7700,103028,101363,0.141265869140625
insert,7700,14714609,14714601,16.849789142608643
merge,7700,95032,89730,0.15190672874450684
quick,7700,68098,119431,0.1283402442932129
dual_quick,7700,61913,99488,0.11666011810302734
hybrid,7700,103063,101433,0.14129233360290527
insert,7700,14802049,14802045,17.285348176956177
merge,7700,94861,89692,0.15326380729675293
quick,7700,72394,118880,0.13164997100830078
dual_quick,7700,64798,102100,0.12282371520996094
hybrid,7700,102784,101086,0.14138221740722656
insert,7700,14743301,14743291,16.918877363204956
merge,7700,95025,89743,0.15222907066345215
quick,7700,77894,124006,0.13766193389892578
dual_quick,7700,58130,99555,0.11580586433410645
hybrid,7700,103226,101594,0.14247512817382812
insert,7800,15011150,15011140,17.601948499679565
merge,7800,96278,91027,0.15397047996520996
quick,7800,69551,116447,0.1268444061279297
dual_quick,7800,65079,102060,0.11933231353759766
hybrid,7800,105024,103329,0.14355087280273438
insert,7800,15176071,15176060,17.369620323181152
merge,7800,96423,91085,0.15342998504638672
quick,7800,72219,116338,0.12859225273132324
dual_quick,7800,67998,109978,0.1315937042236328
hybrid,7800,104680,103002,0.14243698120117188
insert,7800,15195181,15195177,17.75550889968872
merge,7800,96242,91015,0.1531827449798584
quick,7800,75299,122689,0.1344614028930664
dual_quick,7800,60444,109187,0.12253618240356445
hybrid,7800,104629,102999,0.1423966884613037
insert,7800,15078336,15078324,17.332126140594482
merge,7800,96444,91045,0.15300512313842773
quick,7800,68862,119728,0.1274123191833496
dual_quick,7800,62685,103989,0.11940574645996094
hybrid,7800,105033,103274,0.1425459384918213
insert,7800,15294356,15294348,17.93437099456787
merge,7800,96152,90993,0.15579795837402344
quick,7800,81592,135231,0.14544296264648438
dual_quick,7800,61580,103883,0.11998510360717773
hybrid,7800,104427,102766,0.142439603805542
insert,7900,15580776,15580770,17.81763529777527
merge,7900,97567,92334,0.15296626091003418
quick,7900,78648,121800,0.13538098335266113
dual_quick,7900,62029,110977,0.12426638603210449
hybrid,7900,106571,104888,0.14420843124389648
insert,7900,15619371,15619367,18.303869247436523
merge,7900,97556,92324,0.15569329261779785
quick,7900,75389,126726,0.1372992992401123
dual_quick,7900,64269,104399,0.12234711647033691
hybrid,7900,106097,104374,0.14489293098449707
insert,7900,15461377,15461369,17.70936918258667
merge,7900,97564,92399,0.1559131145477295
quick,7900,79705,130887,0.1420912742614746
dual_quick,7900,73034,107882,0.12758135795593262
hybrid,7900,106559,104869,0.14597463607788086
insert,7900,15462879,15462869,18.15078115463257
merge,7900,97589,92406,0.15531420707702637
quick,7900,75758,128147,0.138016939163208
dual_quick,7900,70339,112010,0.12866973876953125
hybrid,7900,106668,105039,0.1454176902770996
insert,7900,15876712,15876703,18.243457555770874
merge,7900,97603,92371,0.15534090995788574
quick,7900,70285,120693,0.13019371032714844
dual_quick,7900,64258,102487,0.1206200122833252
hybrid,7900,106570,104914,0.1462247371673584
insert,8000,15827225,15827215,18.55195379257202
merge,8000,98867,93607,0.1564929485321045
quick,8000,76966,125140,0.13747429847717285
dual_quick,8000,61329,102883,0.12167787551879883
hybrid,8000,108144,106429,0.14692902565002441
insert,8000,16049186,16049177,18.452661752700806
merge,8000,98911,93605,0.1567702293395996
quick,8000,70602,129175,0.13437294960021973
dual_quick,8000,68119,109180,0.12611889839172363
hybrid,8000,108793,107073,0.1349475383758545
insert,8000,15893789,15893777,18.766648292541504
merge,8000,98912,93640,0.16094040870666504
quick,8000,74294,117047,0.1317439079284668
dual_quick,8000,69466,106170,0.12664031982421875
hybrid,8000,108076,106366,0.18913888931274414
insert,8000,16169290,16169282,21.453378915786743
merge,8000,98959,93615,0.18204951286315918
quick,8000,70884,118730,0.15103578567504883
dual_quick,8000,60561,105859,0.15361309051513672
hybrid,8000,108905,107168,0.16051292419433594
insert,8000,16041935,16041926,21.357646942138672
merge,8000,98784,93618,0.15764307975769043
quick,8000,78186,123123,0.1481616497039795
dual_quick,8000,69006,103441,0.12644720077514648
hybrid,8000,108085,106358,0.15137934684753418
insert,8100,16275149,16275138,18.916971445083618
merge,8100,100040,94809,0.16527366638183594
quick,8100,70597,124130,0.14934754371643066
dual_quick,8100,69262,106094,0.12755966186523438
hybrid,8100,109983,108260,0.1741478443145752
insert,8100,16345533,16345523,23.570115327835083
merge,8100,100069,94955,0.19255566596984863
quick,8100,74039,129777,0.1706991195678711
dual_quick,8100,61703,109778,0.16269278526306152
hybrid,8100,110001,108324,0.18665671348571777
insert,8100,16523055,16523044,20.753527641296387
merge,8100,100248,94958,0.16152739524841309
quick,8100,83247,135839,0.1494302749633789
dual_quick,8100,63090,104368,0.1226508617401123
hybrid,8100,110191,108447,0.15191960334777832
insert,8100,16387780,16387770,23.204578638076782
merge,8100,100238,94984,0.16045331954956055
quick,8100,69464,128745,0.14149260520935059
dual_quick,8100,67982,104893,0.13679766654968262
hybrid,8100,109955,108252,0.15156078338623047
insert,8100,16228550,16228538,19.68428325653076
merge,8100,100040,94955,0.2453460693359375
quick,8100,76436,126878,0.14077258110046387
dual_quick,8100,71370,106303,0.14366412162780762
hybrid,8100,109908,108249,0.15844011306762695
insert,8200,16984658,16984648,23.562742471694946
merge,8200,101454,96217,0.16196322441101074
quick,8200,78900,122841,0.16050314903259277
dual_quick,8200,66922,109459,0.1724245548248291
hybrid,8200,111844,110083,0.17070388793945312
insert,8200,16776352,16776346,27.34912610054016
merge,8200,101448,96243,0.17395520210266113
quick,8200,83474,130885,0.1531970500946045
dual_quick,8200,69492,114257,0.13788628578186035
hybrid,8200,111979,110284,0.15748286247253418
insert,8200,16830666,16830657,21.309605360031128
merge,8200,101391,96179,0.16200590133666992
quick,8200,85646,143403,0.1530437469482422
dual_quick,8200,70948,113005,0.13268041610717773
hybrid,8200,111811,110117,0.15392541885375977
insert,8200,16855604,16855596,19.349839687347412
merge,8200,101391,96125,0.17250347137451172
quick,8200,83891,127966,0.1357123851776123
dual_quick,8200,66639,110363,0.12116765975952148
hybrid,8200,112063,110310,0.14508938789367676
insert,8200,16796476,16796468,19.801758527755737
merge,8200,101481,96278,0.16528964042663574
quick,8200,72365,125368,0.13559794425964355
dual_quick,8200,67903,108098,0.12780380249023438
hybrid,8200,112075,110396,0.15389752388000488
insert,8300,16968940,16968931,19.49034357070923
merge,8300,102974,97642,0.16551876068115234
quick,8300,77614,129510,0.14164161682128906
dual_quick,8300,63554,107908,0.12839221954345703
hybrid,8300,113788,112106,0.15709543228149414
insert,8300,17259961,17259954,20.301141023635864
merge,8300,102984,97734,0.16452717781066895
quick,8300,85992,130160,0.14709115028381348
dual_quick,8300,66710,111073,0.13108038902282715
hybrid,8300,113600,111955,0.15597295761108398
insert,8300,17229662,17229648,19.897594928741455
merge,8300,103037,97691,0.15598821640014648
quick,8300,72064,124817,0.12930893898010254
dual_quick,8300,67749,110305,0.12461566925048828
hybrid,8300,113621,111861,0.1508951187133789
insert,8300,17176355,17176346,20.08337163925171
merge,8300,102944,97588,0.16721749305725098
quick,8300,82555,129789,0.14783883094787598
dual_quick,8300,67744,109047,0.1314105987548828
hybrid,8300,113452,111712,0.15697121620178223
insert,8300,17536706,17536694,20.111404418945312
merge,8300,102949,97564,0.16663479804992676
quick,8300,81126,134731,0.14593887329101562
dual_quick,8300,66999,111381,0.1301584243774414
hybrid,8300,113755,111919,0.1564781665802002
insert,8400,17724368,17724359,20.929157972335815
merge,8400,104401,98917,0.16800546646118164
quick,8400,73160,130932,0.1384601593017578
dual_quick,8400,69975,112883,0.13167405128479004
hybrid,8400,115271,113536,0.15827035903930664
insert,8400,17756792,17756779,20.219759702682495
merge,8400,104559,98928,0.16767597198486328
quick,8400,80658,138073,0.14845061302185059
dual_quick,8400,70526,115999,0.13622784614562988
hybrid,8400,115649,113922,0.15948128700256348
insert,8400,17576242,17576232,20.65324354171753
merge,8400,104417,98998,0.16771149635314941
quick,8400,72797,123408,0.1353311538696289
dual_quick,8400,68487,110166,0.13208460807800293
hybrid,8400,115100,113355,0.1589672565460205
insert,8400,17636455,17636447,20.387958765029907
merge,8400,104511,98994,0.1669926643371582
quick,8400,77713,128995,0.1404249668121338
dual_quick,8400,74964,116534,0.13772845268249512
hybrid,8400,115391,113638,0.1580967903137207
insert,8400,17705126,17705115,20.75677752494812
merge,8400,104441,98865,0.16503405570983887
quick,8400,80390,141552,0.14881086349487305
dual_quick,8400,65360,107305,0.12757658958435059
hybrid,8400,115179,113431,0.1564655303955078
insert,8500,17920034,17920029,20.643106698989868
merge,8500,106007,100240,0.1696760654449463
quick,8500,84650,129846,0.14745688438415527
dual_quick,8500,69344,112764,0.13460516929626465
hybrid,8500,117543,115743,0.16172313690185547
insert,8500,18199269,18199265,21.549316883087158
merge,8500,106048,100246,0.17050457000732422
quick,8500,76222,128635,0.13971257209777832
dual_quick,8500,70180,112635,0.13385534286499023
hybrid,8500,117249,115501,0.16028189659118652
insert,8500,18007235,18007231,20.966996908187866
merge,8500,105978,100182,0.16641950607299805
quick,8500,88969,138106,0.15336370468139648
dual_quick,8500,68676,113389,0.1286783218383789
hybrid,8500,117492,115777,0.16133737564086914
insert,8500,17883628,17883624,21.038152933120728
merge,8500,105900,100286,0.17002630233764648
quick,8500,94518,146757,0.16326045989990234
dual_quick,8500,69291,122169,0.14004898071289062
hybrid,8500,117083,115340,0.16017723083496094
insert,8500,18019757,18019753,20.771025896072388
merge,8500,105993,100213,0.16940069198608398
quick,8500,82624,134270,0.14693641662597656
dual_quick,8500,69773,115514,0.13335371017456055
hybrid,8500,117249,115513,0.1601696014404297
insert,8600,18480817,18480811,21.73140239715576
merge,8600,107497,101564,0.17012906074523926
quick,8600,79071,129355,0.1426074504852295
dual_quick,8600,66837,124078,0.13725757598876953
hybrid,8600,119192,117468,0.16328167915344238
insert,8600,18353109,18353097,21.09097456932068
merge,8600,107400,101493,0.17181897163391113
quick,8600,83547,132884,0.1481175422668457
dual_quick,8600,71114,114395,0.1331188678741455
hybrid,8600,119640,117809,0.16388177871704102
insert,8600,18406741,18406734,21.68155312538147
merge,8600,107558,101674,0.17079424858093262
quick,8600,87672,133914,0.15161347389221191
dual_quick,8600,66658,113807,0.13067364692687988
hybrid,8600,118945,117349,0.162276029586792
insert,8600,18563448,18563441,21.204782247543335
merge,8600,107483,101589,0.17201685905456543
quick,8600,77927,133746,0.14459013938903809
dual_quick,8600,69595,111062,0.13444852828979492
hybrid,8600,118999,117204,0.16413664817810059
insert,8600,18593582,18593573,21.88281226158142
merge,8600,107398,101544,0.17158079147338867
quick,8600,79700,136742,0.14696931838989258
dual_quick,8600,71368,116889,0.13628864288330078
hybrid,8600,118651,116941,0.16273736953735352
insert,8700,18788099,18788087,21.616036415100098
merge,8700,108953,102984,0.17327237129211426
quick,8700,84391,136427,0.1499922275543213
dual_quick,8700,70254,125730,0.14267230033874512
hybrid,8700,120608,118870,0.16440463066101074
insert,8700,18969194,18969183,22.139533281326294
merge,8700,108829,102960,0.17448091506958008
quick,8700,82071,136831,0.14960432052612305
dual_quick,8700,71649,119220,0.14107823371887207
hybrid,8700,120510,118873,0.1643524169921875
insert,8700,18916201,18916192,21.811683416366577
merge,8700,109049,102967,0.17369651794433594
quick,8700,79466,137632,0.14689111709594727
dual_quick,8700,74551,114548,0.13648748397827148
hybrid,8700,121022,119217,0.16522622108459473
insert,8700,18949456,18949445,22.146798849105835
merge,8700,108810,102815,0.17145466804504395
quick,8700,76845,133396,0.14232873916625977
dual_quick,8700,75619,114844,0.13502120971679688
hybrid,8700,120241,118503,0.16400790214538574
insert,8700,18828558,18828551,21.61065363883972
merge,8700,108820,102825,0.17470574378967285
quick,8700,88473,137088,0.15428447723388672
dual_quick,8700,68954,114888,0.1331784725189209
hybrid,8700,120810,119101,0.1654224395751953
insert,8800,19352744,19352736,22.758057832717896
merge,8800,110490,104259,0.17548751831054688
quick,8800,97115,142948,0.16353130340576172
dual_quick,8800,69864,112000,0.13309431076049805
hybrid,8800,122703,120967,0.1679975986480713
insert,8800,19430313,19430304,22.20714044570923
merge,8800,110561,104312,0.17846918106079102
quick,8800,82829,136035,0.15011334419250488
dual_quick,8800,71844,117406,0.139007568359375
hybrid,8800,122657,120869,0.16864228248596191
insert,8800,19344890,19344881,22.780627489089966
merge,8800,110455,104252,0.1752314567565918
quick,8800,84710,137818,0.15134286880493164
dual_quick,8800,71611,115375,0.13748455047607422
hybrid,8800,122689,120930,0.16840457916259766
insert,8800,19157071,19157063,21.96267008781433
merge,8800,110399,104315,0.17627739906311035
quick,8800,76802,137856,0.1461637020111084
dual_quick,8800,68819,119758,0.13889098167419434
hybrid,8800,122540,120787,0.16955900192260742
insert,8800,19479949,19479940,22.94361186027527
merge,8800,110508,104329,0.1762237548828125
quick,8800,82389,135684,0.14908337593078613
dual_quick,8800,74848,113952,0.13544750213623047
hybrid,8800,122581,120864,0.16807055473327637
insert,8900,19875877,19875868,22.785689115524292
merge,8900,111939,105590,0.17164969444274902
quick,8900,88502,144508,0.15307331085205078
dual_quick,8900,74412,119912,0.13985824584960938
hybrid,8900,124888,123161,0.1668534278869629
insert,8900,20054649,20054639,24.05712056159973
merge,8900,111916,105669,0.22706103324890137
quick,8900,86643,143227,0.23598456382751465
dual_quick,8900,73252,121566,0.2046058177947998
hybrid,8900,124690,123033,0.17447781562805176
insert,8900,19600049,19600041,24.645854711532593
merge,8900,111924,105589,0.17217803001403809
quick,8900,98417,147921,0.16249585151672363
dual_quick,8900,73089,117382,0.13325190544128418
hybrid,8900,124776,123019,0.16582322120666504
insert,8900,19839561,19839550,23.431030988693237
merge,8900,111972,105687,0.18001604080200195
quick,8900,80946,154562,0.1580214500427246
dual_quick,8900,73688,117460,0.13729619979858398
hybrid,8900,125062,123328,0.17046427726745605
insert,8900,19885275,19885266,23.19051694869995
merge,8900,112009,105563,0.1804182529449463
quick,8900,78879,141644,0.15154528617858887
dual_quick,8900,76056,130050,0.15028691291809082
hybrid,8900,124911,123169,0.17054080963134766
insert,9000,20531304,20531295,25.274507522583008
merge,9000,113409,107056,0.18750977516174316
quick,9000,86458,144706,0.16156530380249023
dual_quick,9000,70734,127915,0.1503455638885498
hybrid,9000,125757,123993,0.18037176132202148
insert,9000,20360473,20360461,24.387788772583008
merge,9000,113390,107011,0.18076348304748535
quick,9000,88205,145109,0.15250825881958008
dual_quick,9000,72868,125288,0.13614583015441895
hybrid,9000,125750,124048,0.16168737411499023
insert,9000,20347917,20347908,29.011128187179565
merge,9000,113418,107003,0.20369243621826172
quick,9000,85783,156490,0.26837992668151855
dual_quick,9000,75333,119346,0.16131854057312012
hybrid,9000,126283,124511,0.22356486320495605
insert,9000,20359173,20359162,27.653626680374146
merge,9000,113389,106973,0.20689082145690918
quick,9000,83394,146540,0.16625261306762695
dual_quick,9000,70692,120022,0.14495205879211426
hybrid,9000,126408,124662,0.18034696578979492
insert,9000,20427517,20427506,26.34882402420044
merge,9000,113515,107017,0.18748044967651367
quick,9000,92665,145576,0.1682426929473877
dual_quick,9000,72470,118301,0.1444227695465088
hybrid,9000,126388,124662,0.18140029907226562
insert,9100,20990776,20990767,26.9620623588562
merge,9100,114984,108315,0.23169755935668945
quick,9100,84855,158068,0.20304656028747559
dual_quick,9100,85074,126541,0.2638716697692871
hybrid,9100,128362,126589,0.21564173698425293
insert,9100,20769079,20769068,26.805442571640015
merge,9100,114986,108353,0.20734596252441406
quick,9100,92207,141297,0.18506908416748047
dual_quick,9100,71236,130119,0.155256986618042
hybrid,9100,128415,126697,0.18369340896606445
insert,9100,20596970,20596960,25.9956476688385
merge,9100,114971,108326,0.19654011726379395
quick,9100,90808,151715,0.16686224937438965
dual_quick,9100,73049,124140,0.15093421936035156
hybrid,9100,128345,126562,0.19389104843139648
insert,9100,20862465,20862454,26.764721632003784
merge,9100,114791,108256,0.23261356353759766
quick,9100,89733,141576,0.17903947830200195
dual_quick,9100,78625,121741,0.18431925773620605
hybrid,9100,127658,125887,0.22600865364074707
insert,9100,20581986,20581975,26.845739603042603
merge,9100,114860,108313,0.25113511085510254
quick,9100,86654,143894,0.27414751052856445
dual_quick,9100,83776,126153,0.2682781219482422
hybrid,9100,128064,126293,0.26781463623046875
insert,9200,21325431,21325422,28.86247158050537
merge,9200,116269,109735,0.19713950157165527
quick,9200,98361,151046,0.16208863258361816
dual_quick,9200,75519,122766,0.13635969161987305
hybrid,9200,129875,128121,0.17476654052734375
insert,9200,21055965,21055959,26.311288833618164
merge,9200,116364,109579,0.19329428672790527
quick,9200,89166,154673,0.16675734519958496
dual_quick,9200,78528,120903,0.15088963508605957
hybrid,9200,130195,128423,0.1836555004119873
insert,9200,21228678,21228665,27.77418804168701
merge,9200,116348,109697,0.19358086585998535
quick,9200,85561,145964,0.17966580390930176
dual_quick,9200,76416,123987,0.1618516445159912
hybrid,9200,129590,127830,0.17785000801086426
insert,9200,21346666,21346659,26.72010111808777
merge,9200,116440,109586,0.19510769844055176
quick,9200,88627,145447,0.16394329071044922
dual_quick,9200,74122,123159,0.14085865020751953
hybrid,9200,130555,128765,0.18470025062561035
insert,9200,21253530,21253522,26.827409267425537
merge,9200,116322,109552,0.1960592269897461
quick,9200,89139,143805,0.15947556495666504
dual_quick,9200,79689,123902,0.1454627513885498
hybrid,9200,129995,128190,0.1845686435699463
insert,9300,21418396,21418388,26.69455337524414
merge,9300,117907,111029,0.19588279724121094
quick,9300,89768,149286,0.16143465042114258
dual_quick,9300,74310,127333,0.1623091697692871
hybrid,9300,131735,130002,0.2043437957763672
insert,9300,21611853,21611841,27.489617586135864
merge,9300,117839,110958,0.19605779647827148
quick,9300,93277,150062,0.18416714668273926
dual_quick,9300,81077,137969,0.16173505783081055
hybrid,9300,131990,130218,0.18257880210876465
insert,9300,21373653,21373645,27.008143186569214
merge,9300,117987,111141,0.194915771484375
quick,9300,98688,150064,0.167710542678833
dual_quick,9300,77224,123840,0.15813279151916504
hybrid,9300,132828,131030,0.21960139274597168
insert,9300,21562120,21562112,27.788187742233276
merge,9300,117861,110970,0.18897581100463867
quick,9300,83484,147132,0.17973661422729492
dual_quick,9300,80300,125305,0.1938915252685547
hybrid,9300,131487,129645,0.23464345932006836
insert,9300,21570780,21570772,25.87285852432251
merge,9300,117837,110958,0.18798589706420898
quick,9300,92630,148055,0.16481518745422363
dual_quick,9300,81734,124765,0.14809083938598633
hybrid,9300,132154,130378,0.18015170097351074
insert,9400,22331571,22331561,26.24169397354126
merge,9400,119374,112358,0.18792009353637695
quick,9400,90374,157487,0.16689562797546387
dual_quick,9400,76517,122900,0.1446974277496338
hybrid,9400,133667,131841,0.17979812622070312
insert,9400,22073689,22073683,26.53297519683838
merge,9400,119304,112323,0.19502735137939453
quick,9400,94098,153336,0.167952299118042
dual_quick,9400,78148,126620,0.1457526683807373
hybrid,9400,133527,131777,0.20548439025878906
insert,9400,22241215,22241201,28.587603330612183
merge,9400,119338,112403,0.1936047077178955
quick,9400,91263,154350,0.17114782333374023
dual_quick,9400,82477,125586,0.14921092987060547
hybrid,9400,133427,131638,0.18518686294555664
insert,9400,21879704,21879698,25.36756706237793
merge,9400,119511,112348,0.19004297256469727
quick,9400,87591,148002,0.1609516143798828
dual_quick,9400,73670,130979,0.14884161949157715
hybrid,9400,133948,132150,0.18302297592163086
insert,9400,21994261,21994250,25.76772665977478
merge,9400,119210,112353,0.19196820259094238
quick,9400,96466,156185,0.1726064682006836
dual_quick,9400,82749,126909,0.15065908432006836
hybrid,9400,133685,131925,0.18358373641967773
insert,9500,22633981,22633969,26.61758804321289
merge,9500,120915,113714,0.1913766860961914
quick,9500,89906,147251,0.1603853702545166
dual_quick,9500,86075,137384,0.16179728507995605
hybrid,9500,136375,134506,0.18395638465881348
insert,9500,22705794,22705789,27.584052085876465
merge,9500,120797,113763,0.19390559196472168
quick,9500,96964,157234,0.1714329719543457
dual_quick,9500,77733,127772,0.15209507942199707
hybrid,9500,135596,133836,0.18557119369506836
insert,9500,22435669,22435657,25.752156496047974
merge,9500,120761,113723,0.1945326328277588
quick,9500,86115,146787,0.16078829765319824
dual_quick,9500,79086,135207,0.1573336124420166
hybrid,9500,135328,133555,0.18560361862182617
insert,9500,22936691,22936685,27.548697471618652
merge,9500,120874,113692,0.19410300254821777
quick,9500,95064,151391,0.16797256469726562
dual_quick,9500,76275,124023,0.14788413047790527
hybrid,9500,136350,134584,0.18898510932922363
insert,9500,22430976,22430970,30.213029384613037
merge,9500,120817,113627,0.1924424171447754
quick,9500,88241,148025,0.16055941581726074
dual_quick,9500,80870,130977,0.1538407802581787
hybrid,9500,135921,134082,0.1835620403289795
insert,9600,23009262,23009251,27.414514780044556
merge,9600,122408,115091,0.19363927841186523
quick,9600,92362,153246,0.16854190826416016
dual_quick,9600,74708,141041,0.15368056297302246
hybrid,9600,137812,135981,0.18543267250061035
insert,9600,23098982,23098971,26.63929510116577
merge,9600,122281,115066,0.19379329681396484
quick,9600,85717,154148,0.16282200813293457
dual_quick,9600,83581,131390,0.15487933158874512
hybrid,9600,137710,135854,0.1865067481994629
insert,9600,22951766,22951759,29.852659702301025
merge,9600,122353,115057,0.19305157661437988
quick,9600,98487,172141,0.18220162391662598
dual_quick,9600,76157,130886,0.14993548393249512
hybrid,9600,137957,136110,0.1850571632385254
insert,9600,22693428,22693419,26.081502199172974
merge,9600,122311,115072,0.1948561668395996
quick,9600,97326,149769,0.16879630088806152
dual_quick,9600,85055,129838,0.15482759475708008
hybrid,9600,137471,135690,0.1866459846496582
insert,9600,23212619,23212616,27.512677431106567
merge,9600,122304,115009,0.1943371295928955
quick,9600,95711,152670,0.16976213455200195
dual_quick,9600,76381,132834,0.14940500259399414
hybrid,9600,137850,135997,0.18607616424560547
insert,9700,23440477,23440465,29.82664132118225
merge,9700,123758,116427,0.20824050903320312
quick,9700,91883,153466,0.2528212070465088
dual_quick,9700,84832,127947,0.20019125938415527
hybrid,9700,139580,137809,0.3499772548675537
insert,9700,23015909,23015902,30.059970140457153
merge,9700,123800,116417,0.19861602783203125
quick,9700,90295,154360,0.16609430313110352
dual_quick,9700,85739,138931,0.15883636474609375
hybrid,9700,139446,137623,0.18761253356933594
insert,9700,23688764,23688748,27.49827790260315
merge,9700,123819,116534,0.19850921630859375
quick,9700,93168,151512,0.1675119400024414
dual_quick,9700,76238,137211,0.15550971031188965
hybrid,9700,139541,137718,0.18914031982421875
insert,9700,23611271,23611270,28.546183824539185
merge,9700,123735,116338,0.19565391540527344
quick,9700,91275,150577,0.16690516471862793
dual_quick,9700,77689,144581,0.16035747528076172
hybrid,9700,139527,137707,0.1894228458404541
insert,9700,23246828,23246822,31.002092361450195
merge,9700,123835,116438,0.19797849655151367
quick,9700,88811,150168,0.16535091400146484
dual_quick,9700,85602,128870,0.15580010414123535
hybrid,9700,139401,137612,0.19048142433166504
insert,9800,24079124,24079116,30.226157665252686
merge,9800,125328,117773,0.19158005714416504
quick,9800,95027,157015,0.16503405570983887
dual_quick,9800,83611,131688,0.15272212028503418
hybrid,9800,141965,140179,0.186873197555542
insert,9800,23934584,23934573,31.800345420837402
merge,9800,125250,117628,0.2845773696899414
quick,9800,95959,156096,0.23648667335510254
dual_quick,9800,80235,129854,0.23200130462646484
hybrid,9800,141698,139809,0.2490847110748291
insert,9800,23919457,23919449,29.219773054122925
merge,9800,125202,117794,0.19786787033081055
quick,9800,87554,153451,0.16437792778015137
dual_quick,9800,83202,140799,0.16164922714233398
hybrid,9800,141172,139324,0.19127917289733887
insert,9800,24317838,24317826,30.79208493232727
merge,9800,125204,117617,0.19833111763000488
quick,9800,93072,167349,0.1755847930908203
dual_quick,9800,76947,137116,0.15489697456359863
hybrid,9800,141733,139865,0.19064927101135254
insert,9800,24055199,24055190,28.4347186088562
merge,9800,125172,117792,0.20105671882629395
quick,9800,96739,164690,0.17588424682617188
dual_quick,9800,88731,131929,0.15415263175964355
hybrid,9800,141859,140051,0.1913621425628662
insert,9900,24308281,24308276,28.041060209274292
merge,9900,126714,119114,0.19526886940002441
quick,9900,93305,157155,0.17404437065124512
dual_quick,9900,85902,137272,0.1610713005065918
hybrid,9900,143055,141255,0.24088668823242188
insert,9900,24495138,24495131,29.118834257125854
merge,9900,126673,119196,0.2014312744140625
quick,9900,98718,164369,0.17722463607788086
dual_quick,9900,83439,136468,0.1604325771331787
hybrid,9900,143182,141380,0.19239497184753418
insert,9900,24703518,24703512,29.208372354507446
merge,9900,126753,119081,0.35050535202026367
quick,9900,100517,161413,0.3080167770385742
dual_quick,9900,87262,139448,0.2458631992340088
hybrid,9900,143754,141964,0.23326587677001953
insert,9900,24783148,24783142,33.99303102493286
merge,9900,126620,119088,0.2025918960571289
quick,9900,96135,166610,0.17957353591918945
dual_quick,9900,82847,137692,0.16022372245788574
hybrid,9900,143487,141711,0.19275856018066406
insert,9900,24328000,24327996,32.710110902786255
merge,9900,126682,119074,0.2126295566558838
quick,9900,92601,161448,0.23806405067443848
dual_quick,9900,84788,131105,0.1960451602935791
hybrid,9900,143038,141169,0.22348308563232422
insert,10000,25102109,25102102,30.952390909194946
merge,10000,128084,120433,0.2033863067626953
quick,10000,102155,170214,0.18642592430114746
dual_quick,10000,86699,140063,0.16345787048339844
hybrid,10000,145647,143820,0.3458065986633301
insert,10000,24779010,24779000,32.54175519943237
merge,10000,128081,120375,0.20494771003723145
quick,10000,96797,151922,0.1730360984802246
dual_quick,10000,81193,140529,0.16187000274658203
hybrid,10000,144938,143051,0.1982712745666504
insert,10000,25027256,25027243,31.443354845046997
merge,10000,128189,120499,0.21915698051452637
quick,10000,97468,162907,0.18024110794067383
dual_quick,10000,85388,148530,0.16759204864501953
hybrid,10000,145312,143494,0.19550824165344238
insert,10000,24983466,24983458,29.96142840385437
merge,10000,128216,120416,0.2830235958099365
quick,10000,93582,155744,0.16564369201660156
dual_quick,10000,82403,131101,0.15817975997924805
hybrid,10000,145300,143478,0.3429079055786133
insert,10000,25176107,25176096,31.329227924346924
merge,10000,128139,120375,0.21089768409729004
quick,10000,88022,154186,0.16454052925109863
dual_quick,10000,85391,132997,0.16178441047668457
hybrid,10000,145420,143609,0.19681596755981445
