length_of_arr,no_compares,no_swaps,time
5200,74201,86806,0.18773293495178223
5200,74309,90690,0.19759845733642578
5200,87069,103471,0.21947693824768066
5200,80597,94578,0.14433717727661133
5200,79550,98855,0.16214513778686523
5200,76645,99502,0.1186819076538086
5200,79832,96555,0.19038939476013184
5200,78817,96285,0.20264720916748047
5200,73716,93167,0.19427895545959473
5200,82109,97969,0.2053682804107666
5200,71993,91965,0.1898486614227295
5200,80164,95652,0.20678067207336426
5200,85881,101021,0.21848654747009277
5200,76949,100117,0.20655274391174316
5200,85674,104493,0.219926118850708
5200,79478,99038,0.20666837692260742
5200,73730,89962,0.18520116806030273
5200,74529,94550,0.19236469268798828
5200,70738,90384,0.1847836971282959
5200,69916,95649,0.1921858787536621
5200,77248,94538,0.1981978416442871
5200,77542,91586,0.1995079517364502
5300,77086,91618,0.1874394416809082
5300,79546,93898,0.18833017349243164
5300,79297,101246,0.20929431915283203
5300,74469,92968,0.18514156341552734
5300,87472,103004,0.21478962898254395
5300,78807,93417,0.1961076259613037
5300,77103,90011,0.19061732292175293
5300,85361,105525,0.2183830738067627
5300,77900,97057,0.2003328800201416
5300,76201,90021,0.18850398063659668
5300,84965,98847,0.21220707893371582
5300,80779,96832,0.20648503303527832
5300,76244,93122,0.19302821159362793
5300,87068,100456,0.21898603439331055
5300,78692,91611,0.19835472106933594
5300,75279,95245,0.19515013694763184
5300,78479,100336,0.20995712280273438
5300,78541,94550,0.20183491706848145
5300,78935,97817,0.2051999568939209
5300,79801,105014,0.21418142318725586
5300,83645,94496,0.2071075439453125
5300,78529,96746,0.2019665241241455
5300,80695,95732,0.20810937881469727
5300,79039,95764,0.19880032539367676
5300,76460,92770,0.1990354061126709
5300,79248,96444,0.2064664363861084
5300,76421,100640,0.20789551734924316
5300,75528,92756,0.19317841529846191
5300,77409,95729,0.20232748985290527
5300,78559,100826,0.20775461196899414
5300,88290,101987,0.2248227596282959
5300,78392,102611,0.2132415771484375
5300,77465,92416,0.19350051879882812
5300,78295,89781,0.17591571807861328
5300,79403,103052,0.11848163604736328
5300,86030,101574,0.12835407257080078
5300,79637,93511,0.12494421005249023
5300,80511,97917,0.1316215991973877
5300,86704,110584,0.12471914291381836
5300,82990,98091,0.11801362037658691
5300,76641,96500,0.11041784286499023
5300,81316,96571,0.12077832221984863
5300,77100,92728,0.12509608268737793
5300,78365,95516,0.11673879623413086
5300,77739,91825,0.10718607902526855
5300,81276,101406,0.122100830078125
5300,77496,91639,0.1077275276184082
5300,80560,99019,0.13632726669311523
5300,77802,96979,0.10978174209594727
5300,85282,102503,0.12456107139587402
5400,79810,93450,0.11729288101196289
5400,81177,99262,0.1270430088043213
5400,77710,95127,0.1518561840057373
5400,76645,95386,0.1332080364227295
5400,80726,95622,0.11707520484924316
5400,81959,100532,0.1197061538696289
5400,86211,102962,0.12552165985107422
5400,81760,95879,0.18300414085388184
5400,75165,91002,0.13100361824035645
5400,81327,108507,0.1231238842010498
5400,86684,99702,0.12404513359069824
5400,75831,90318,0.11374187469482422
5400,81967,104407,0.13655519485473633
5400,78539,98877,0.11645293235778809
5400,82424,96705,0.1167149543762207
5400,86378,101052,0.14259886741638184
5400,92553,106809,0.1422748565673828
5400,84799,106822,0.19573688507080078
5400,84141,104163,0.19898676872253418
5400,80152,99791,0.16173124313354492
5400,77209,98541,0.11531591415405273
5400,77858,97056,0.15113568305969238
5400,87148,107328,0.22037601470947266
5400,79248,99845,0.19481492042541504
5400,84420,104046,0.23471379280090332
5400,80933,97463,0.212144136428833
5400,78163,100015,0.20894980430603027
5400,78664,95594,0.2045891284942627
5400,79224,90306,0.2471609115600586
5400,80633,96340,0.21952104568481445
5400,85348,103594,0.227494478225708
5400,80180,98573,0.2157151699066162
5400,88000,105885,0.24825239181518555
5400,79469,97684,0.22857975959777832
5400,74453,98746,0.19799590110778809
5400,81122,104687,0.26400256156921387
5400,80509,96937,0.23148250579833984
5400,80664,100501,0.23742246627807617
5400,85156,100274,0.2447361946105957
5400,78711,96628,0.22135639190673828
5400,78023,96381,0.2228231430053711
5400,81406,96428,0.23537731170654297
5400,78432,96982,0.22282075881958008
5400,83847,105832,0.2548539638519287
5400,82085,98260,0.23500585556030273
5400,80644,97986,0.24825453758239746
5400,80652,96993,0.2373037338256836
5400,89941,100624,0.24265170097351074
5400,80390,101597,0.23192119598388672
5400,83217,100629,0.2341017723083496
5500,82788,100114,0.22978806495666504
5500,83141,100281,0.22633910179138184
5500,83729,101914,0.1657426357269287
5500,76310,97559,0.10383057594299316
5500,80534,100720,0.20957279205322266
5500,83098,99111,0.22303152084350586
5500,80479,96996,0.2156522274017334
5500,93402,117134,0.2635021209716797
5500,81540,99626,0.22449278831481934
5500,85359,104146,0.23762822151184082
5500,90647,107363,0.24972248077392578
5500,78358,94689,0.17131376266479492
5500,83735,112921,0.16357660293579102
5500,83987,98905,0.20439982414245605
5500,89362,102060,0.16004681587219238
5500,85456,104191,0.12496161460876465
5500,80610,101128,0.11718416213989258
5500,77234,97071,0.18341708183288574
5500,81750,97054,0.20718026161193848
5500,73833,104579,0.20582866668701172
5500,100062,120397,0.25830888748168945
5500,79011,97165,0.2051231861114502
5500,87214,99047,0.21227622032165527
5500,79524,99716,0.20821237564086914
5500,72893,101349,0.2072744369506836
5500,80233,94230,0.20172953605651855
5500,83990,101211,0.2183222770690918
5500,81294,99610,0.21400666236877441
5500,83508,100423,0.21229290962219238
5500,77493,94824,0.19863510131835938
5500,76398,97875,0.20385503768920898
5500,76315,100458,0.20633864402770996
5500,77834,101604,0.20038366317749023
5500,82545,97941,0.20820331573486328
5500,80249,101753,0.2083580493927002
5500,83205,99867,0.20918512344360352
5500,85041,99124,0.19670724868774414
5500,82869,102167,0.21797561645507812
5500,81895,102050,0.21585536003112793
5500,97276,109884,0.2416384220123291
5500,85011,106779,0.21085071563720703
5500,82650,103468,0.13628435134887695
5500,79103,98173,0.135603666305542
5500,76348,96061,0.19788455963134766
5500,85483,104637,0.2209620475769043
5500,83234,100829,0.21480154991149902
5500,90383,105039,0.23112940788269043
5500,90538,107638,0.23582887649536133
5500,82207,106626,0.21622800827026367
5500,79464,97706,0.11420488357543945
5600,86347,100914,0.13320684432983398
5600,81177,98698,0.12475728988647461
5600,81503,102845,0.24056720733642578
5600,82074,97201,0.23206186294555664
5600,80744,104687,0.22925758361816406
5600,82409,99183,0.2108135223388672
5600,76217,98059,0.20036745071411133
5600,78283,96911,0.20397210121154785
5600,82871,98380,0.15123796463012695
5600,79920,101019,0.11519289016723633
5600,82979,100470,0.12887024879455566
5600,85319,107631,0.1573314666748047
5600,78845,102170,0.1954658031463623
5600,90673,106835,0.23059916496276855
5600,83367,109102,0.22330474853515625
5600,84363,106749,0.22377753257751465
5600,79522,99811,0.20447063446044922
5600,88012,102185,0.2223067283630371
5600,82212,99593,0.21326613426208496
5600,88833,105681,0.22794413566589355
5600,95254,109361,0.24060940742492676
5600,82578,95292,0.207749605178833
5600,80027,102580,0.20911264419555664
5600,78775,96852,0.19578146934509277
5600,83699,106726,0.1265099048614502
5600,81803,95054,0.11949872970581055
5600,83542,100528,0.14246702194213867
5600,85906,103118,0.12254643440246582
5600,87673,105286,0.20995092391967773
5600,83518,97067,0.12163019180297852
5600,84349,97782,0.14260387420654297
5600,88152,106861,0.2005939483642578
5600,80388,99408,0.15136361122131348
5600,87384,102802,0.13561248779296875
5600,87300,98603,0.21529173851013184
5600,87182,108347,0.16663432121276855
5600,90364,103618,0.21463608741760254
5600,84777,102686,0.16103529930114746
5600,84309,110026,0.23424601554870605
5600,84867,107813,0.14114856719970703
5600,80249,99942,0.12516522407531738
5600,86033,103967,0.17116832733154297
5600,81438,98510,0.1322650909423828
5600,82042,103752,0.1633758544921875
5600,87638,103419,0.17762994766235352
5600,80972,96614,0.14938974380493164
5600,80323,99714,0.1180579662322998
5600,77888,94133,0.1881706714630127
5600,80647,99016,0.13492727279663086
5600,86336,101407,0.14693260192871094
5700,81385,100401,0.12000727653503418
5700,83537,100037,0.11702537536621094
5700,86434,105648,0.13003182411193848
5700,88030,107280,0.20759344100952148
5700,79640,102423,0.20296764373779297
5700,83274,101286,0.20113420486450195
5700,81925,97563,0.1936337947845459
5700,84288,99915,0.19712591171264648
5700,93335,110822,0.19756364822387695
5700,95130,110795,0.23875021934509277
5700,87279,103980,0.2138373851776123
5700,93302,106943,0.23041367530822754
5700,86552,106359,0.19008302688598633
5700,81831,102051,0.20946168899536133
5700,83426,100640,0.20979046821594238
5700,81435,100229,0.20896410942077637
5700,86687,103968,0.21968913078308105
5700,89062,102255,0.2246558666229248
5700,80598,98172,0.17422056198120117
5700,88931,105568,0.18164825439453125
5700,89353,105391,0.14188098907470703
5700,85417,99176,0.11860418319702148
5700,80052,106978,0.11929798126220703
5700,88346,102153,0.12215185165405273
5700,89090,102594,0.1395406723022461
5700,84461,104899,0.1325998306274414
5700,95600,124417,0.1579914093017578
5700,86237,100566,0.1208806037902832
5700,85429,102651,0.15586090087890625
5700,91728,108788,0.15413117408752441
5700,81589,103829,0.11983346939086914
5700,99129,117505,0.2071232795715332
5700,86674,109037,0.14648151397705078
5700,84387,98438,0.11819887161254883
5700,92777,107164,0.13763737678527832
5700,82210,99682,0.11560559272766113
5700,79041,98898,0.13654232025146484
5700,87104,106839,0.22330212593078613
5700,99324,118443,0.15891599655151367
5700,86673,106042,0.12642383575439453
5700,87483,102942,0.12318587303161621
5700,78822,103583,0.13390254974365234
5700,85231,102108,0.12548446655273438
5700,89857,107467,0.12387418746948242
5700,88951,102018,0.12534832954406738
5700,85158,106479,0.12858128547668457
5700,87651,104096,0.1402299404144287
5700,84087,99123,0.11769437789916992
5700,82237,103143,0.12882447242736816
5700,83194,105140,0.2005765438079834
5800,85884,103048,0.20958161354064941
5800,85973,107995,0.22566604614257812
5800,84514,98558,0.21541547775268555
5800,90049,112630,0.23683643341064453
5800,83209,104671,0.22041702270507812
5800,81794,106321,0.21848177909851074
5800,87493,105219,0.2248387336730957
5800,84879,105096,0.21658825874328613
5800,92549,110356,0.230302095413208
5800,87786,104166,0.22603845596313477
5800,86291,103097,0.22013425827026367
5800,85792,105724,0.22441387176513672
5800,89853,107548,0.23269271850585938
5800,83133,99972,0.20948433876037598
5800,87764,106944,0.22976112365722656
5800,91325,107949,0.2321784496307373
5800,94594,115973,0.24826955795288086
5800,82178,100423,0.2040247917175293
5800,81714,98657,0.20773553848266602
5800,91040,110644,0.16994357109069824
5800,89143,108715,0.21392226219177246
5800,87126,102914,0.12407803535461426
5800,84867,107838,0.12156271934509277
5800,86960,105245,0.12547707557678223
5800,83830,104337,0.13234519958496094
5800,90358,116605,0.1500089168548584
5800,88010,99704,0.12005043029785156
5800,86601,107904,0.12570476531982422
5800,92887,113875,0.13419747352600098
5800,82675,102537,0.1382427215576172
5800,92851,109346,0.13015460968017578
5800,87994,109231,0.1331171989440918
5800,83173,99066,0.11394309997558594
5800,88137,106265,0.12787866592407227
5800,82895,102943,0.2218925952911377
5800,91159,108300,0.2366337776184082
5800,90084,109534,0.24015259742736816
5800,84922,117123,0.2532927989959717
5800,89363,107247,0.25658154487609863
5800,86139,104674,0.2165839672088623
5800,95119,110449,0.13574433326721191
5800,85133,105110,0.12634587287902832
5800,96734,118175,0.1778714656829834
5800,90805,108690,0.145416259765625
5800,86942,105216,0.12458157539367676
5800,92209,107917,0.13342547416687012
5800,93917,107961,0.1362590789794922
5800,91610,109204,0.13728117942810059
5800,85277,108218,0.14098644256591797
5800,89399,103232,0.12517189979553223
5900,90285,107520,0.13153624534606934
5900,81058,110536,0.12597370147705078
5900,87639,102189,0.1429891586303711
5900,89131,113123,0.16586899757385254
5900,91754,110671,0.13055944442749023
5900,89470,108566,0.13335704803466797
5900,84894,105011,0.14112520217895508
5900,89006,114504,0.1338505744934082
5900,90498,105469,0.1317882537841797
5900,86724,108306,0.12861919403076172
5900,95043,116366,0.1397562026977539
5900,95675,122354,0.240250825881958
5900,83749,105340,0.12704014778137207
5900,87989,103555,0.12366080284118652
5900,87850,112020,0.13703060150146484
5900,86702,105911,0.11998629570007324
5900,88761,115876,0.13980960845947266
5900,100192,116117,0.13161587715148926
5900,85892,102373,0.1427781581878662
5900,90321,110157,0.22639846801757812
5900,87599,106770,0.2122936248779297
5900,83357,110230,0.2207484245300293
5900,89877,106936,0.22639822959899902
5900,92989,109070,0.22729778289794922
5900,92010,107252,0.22609210014343262
5900,91467,108602,0.23060083389282227
5900,83344,107359,0.22005510330200195
5900,93583,116884,0.24046850204467773
5900,88055,108339,0.22413206100463867
5900,91639,112638,0.2344205379486084
5900,94000,118963,0.24482464790344238
5900,99992,120718,0.2623138427734375
5900,90861,110096,0.13741636276245117
5900,92216,108902,0.1376333236694336
5900,83790,107593,0.13593268394470215
5900,89746,112400,0.13380742073059082
5900,91052,116737,0.15379929542541504
5900,86195,106968,0.13074493408203125
5900,84155,105136,0.1357731819152832
5900,89738,108512,0.13557815551757812
5900,88770,104271,0.13518786430358887
5900,84411,105470,0.12940335273742676
5900,82105,105613,0.12125778198242188
5900,94384,116317,0.15867137908935547
5900,85081,109312,0.12566280364990234
5900,89410,103454,0.13573336601257324
5900,88184,108366,0.12866711616516113
5900,91514,113904,0.17950701713562012
5900,92022,112132,0.22602319717407227
5900,90847,106683,0.14216852188110352
6000,93377,110064,0.13141846656799316
6000,97196,112048,0.21601533889770508
6000,83788,109107,0.12720012664794922
6000,93480,115352,0.14192724227905273
6000,86611,113296,0.12513518333435059
6000,97632,115046,0.14844012260437012
6000,89940,110219,0.13665986061096191
6000,97334,111909,0.1669771671295166
6000,86960,108371,0.16918635368347168
6000,94329,112125,0.1554274559020996
6000,84809,109328,0.12960147857666016
6000,89055,105076,0.12845826148986816
6000,91490,107492,0.13141274452209473
6000,87201,108952,0.13710379600524902
6000,94687,118329,0.15399646759033203
6000,91739,109272,0.13264966011047363
6000,91509,112934,0.13337945938110352
6000,96758,112214,0.1358661651611328
6000,86243,107369,0.18865752220153809
6000,96197,115971,0.18123435974121094
6000,89833,111246,0.24697446823120117
6000,85177,112517,0.23065447807312012
6000,87363,112781,0.17393803596496582
6000,86645,111683,0.13050198554992676
6000,89088,109379,0.1792306900024414
6000,87072,105673,0.1290271282196045
6000,94429,111311,0.15415596961975098
6000,92389,113126,0.1370537281036377
6000,89316,104863,0.12182760238647461
6000,94268,113737,0.14537429809570312
6000,90676,110762,0.14563989639282227
6000,86654,106972,0.12833523750305176
6000,82092,109800,0.12346100807189941
6000,90443,110037,0.12636017799377441
6000,93037,109001,0.1328418254852295
6000,89327,107279,0.15923094749450684
6000,90084,110863,0.13560056686401367
6000,92844,107551,0.13016390800476074
6000,93398,112870,0.19310688972473145
6000,90285,105586,0.17089414596557617
6000,89500,109522,0.1478416919708252
6000,93357,116634,0.13457512855529785
6000,86909,108759,0.14151692390441895
6000,90139,113803,0.22328972816467285
6000,89260,112688,0.19771027565002441
6000,92585,110482,0.1588435173034668
6000,92330,115104,0.1513652801513672
6000,93757,116404,0.16075849533081055
6000,91984,112366,0.134415864944458
6000,99594,119293,0.14748430252075195
6100,96141,112700,0.13682222366333008
6100,92082,111132,0.15468859672546387
6100,94004,111611,0.13090896606445312
6100,97201,118998,0.14650893211364746
6100,90985,110785,0.13040804862976074
6100,94504,111744,0.15498709678649902
6100,92878,108307,0.1304473876953125
6100,89096,107268,0.12559866905212402
6100,97323,123322,0.14911794662475586
6100,91475,110591,0.22454619407653809
6100,86998,110227,0.13208222389221191
6100,95178,114763,0.13367414474487305
6100,90660,117100,0.13990402221679688
6100,96034,113647,0.19445085525512695
6100,99956,127023,0.17930221557617188
6100,90985,120424,0.1461033821105957
6100,91255,110375,0.1313631534576416
6100,93167,112317,0.1493673324584961
6100,82188,110682,0.11601829528808594
6100,95855,112531,0.1392221450805664
6100,92498,110523,0.1488630771636963
6100,94372,121041,0.1687939167022705
6100,89274,107563,0.18779420852661133
6100,92445,108282,0.15435552597045898
6100,90028,115056,0.14985227584838867
6100,92978,111394,0.15378475189208984
6100,90952,115972,0.14137721061706543
6100,86285,117032,0.14252901077270508
6100,97142,113844,0.1435685157775879
6100,95997,118753,0.21521353721618652
6100,94864,115966,0.1674327850341797
6100,91017,106525,0.13134336471557617
6100,84560,115432,0.15961861610412598
6100,94013,110058,0.16098904609680176
6100,98091,116119,0.17992877960205078
6100,93799,117790,0.12491178512573242
6100,95094,110656,0.1403956413269043
6100,93719,112418,0.13857817649841309
6100,91700,109223,0.11902499198913574
6100,95141,121269,0.13028693199157715
6100,91715,110319,0.22574543952941895
6100,89939,109753,0.17316532135009766
6100,101150,121514,0.25667381286621094
6100,93262,110433,0.23054766654968262
6100,90547,115212,0.23810887336730957
6100,87639,106472,0.22023773193359375
6100,87600,112762,0.23280930519104004
6100,88968,118739,0.18146991729736328
6100,90294,107588,0.14772295951843262
6100,91313,109944,0.21944355964660645
6200,102145,121915,0.25775694847106934
6200,91748,112958,0.21931815147399902
6200,95112,120825,0.2402355670928955
6200,95461,114579,0.16925644874572754
6200,91689,111851,0.14631319046020508
6200,102632,120042,0.2428441047668457
6200,91873,109116,0.16445088386535645
6200,103260,130230,0.25643086433410645
6200,91318,109984,0.2282247543334961
6200,105337,126757,0.2567887306213379
6200,95677,113215,0.17589402198791504
6200,99596,121804,0.18355178833007812
6200,98580,116360,0.25382399559020996
6200,96507,115391,0.21023964881896973
6200,92321,123806,0.2450721263885498
6200,105459,124718,0.17648792266845703
6200,90694,111036,0.14689874649047852
6200,94546,114920,0.20553827285766602
6200,92186,112504,0.17339754104614258
6200,94619,117358,0.1354048252105713
6200,96323,118552,0.14020180702209473
6200,93839,113231,0.12911748886108398
6200,89898,113234,0.13258790969848633
6200,88569,116949,0.13854169845581055
6200,88893,112546,0.16232800483703613
6200,93573,115574,0.13262605667114258
6200,96214,118673,0.13399028778076172
6200,94501,118395,0.2398514747619629
6200,95305,114589,0.2809939384460449
6200,96769,117284,0.3281435966491699
6200,101209,118155,0.22696423530578613
6200,93737,110851,0.19900751113891602
6200,95523,112401,0.2335681915283203
6200,93118,112355,0.2380969524383545
6200,92091,113367,0.24028706550598145
6200,102148,119017,0.26094818115234375
6200,91871,110943,0.23909258842468262
6200,89810,112892,0.23769783973693848
6200,99567,119843,0.259568452835083
6200,102107,117604,0.2613646984100342
6200,104704,122608,0.26551270484924316
6200,91346,110726,0.22478604316711426
6200,91268,113892,0.23893308639526367
6200,90855,113630,0.23088669776916504
6200,92140,118080,0.24675345420837402
6200,93030,114162,0.2409954071044922
6200,90084,113523,0.23632121086120605
6200,95239,120060,0.24630093574523926
6200,95256,113922,0.2600884437561035
6200,94451,113629,0.21969389915466309
6300,100192,118504,0.256727933883667
6300,96219,117057,0.2503385543823242
6300,94583,111465,0.23754525184631348
6300,90762,112994,0.23484516143798828
6300,101423,123952,0.2823929786682129
6300,101629,128133,0.28151512145996094
6300,94256,116691,0.33066534996032715
6300,90479,114949,0.26684141159057617
6300,101019,122113,0.30324745178222656
6300,97181,114838,0.27452969551086426
6300,95361,117507,0.304304838180542
6300,93205,110421,0.1726222038269043
6300,97149,111416,0.14248299598693848
6300,94134,121251,0.1792469024658203
6300,96821,127900,0.26491737365722656
6300,100714,120299,0.26508140563964844
6300,95279,117363,0.1963050365447998
6300,100498,120653,0.14947199821472168
6300,89896,125741,0.14537715911865234
6300,93676,116535,0.21266436576843262
6300,95274,117310,0.15372395515441895
6300,92652,116436,0.15619707107543945
6300,94776,117018,0.1378467082977295
6300,98262,117278,0.14658045768737793
6300,92321,123730,0.2103278636932373
6300,93610,111853,0.2925245761871338
6300,93915,115833,0.22034931182861328
6300,92233,114928,0.1863694190979004
6300,95198,118382,0.17986226081848145
6300,97464,113951,0.1448500156402588
6300,97060,115816,0.13018298149108887
6300,95395,113783,0.1779637336730957
6300,93014,117664,0.2465198040008545
6300,95136,118181,0.17648983001708984
6300,93554,130851,0.17168903350830078
6300,107809,137839,0.17474365234375
6300,101717,126879,0.14736151695251465
6300,97598,119991,0.1616675853729248
6300,100359,130819,0.1797647476196289
6300,101323,122157,0.17676877975463867
6300,94001,114516,0.14905190467834473
6300,90494,113107,0.2138063907623291
6300,111427,132756,0.31256985664367676
6300,98622,124071,0.27933621406555176
6300,97232,115526,0.20859909057617188
6300,98341,118830,0.2532033920288086
6300,108996,124016,0.27704906463623047
6300,98373,120888,0.2564218044281006
6300,97281,113999,0.17053818702697754
6300,92642,117930,0.19505596160888672
6400,100411,118421,0.2572600841522217
6400,95819,116411,0.24665474891662598
6400,99631,126360,0.2599306106567383
6400,103670,135231,0.27843737602233887
6400,99305,116639,0.22244954109191895
6400,104082,123905,0.2522757053375244
6400,101779,116471,0.24313735961914062
6400,89248,118405,0.2321336269378662
6400,96700,115216,0.23446893692016602
6400,92874,117580,0.24031448364257812
6400,96064,116537,0.20346927642822266
6400,90906,114118,0.23461365699768066
6400,93067,112728,0.2346503734588623
6400,100052,119195,0.2555842399597168
6400,96414,118751,0.2596471309661865
6400,96366,117898,0.27373647689819336
6400,97352,116927,0.27563047409057617
6400,103544,128503,0.31061887741088867
6400,94197,115295,0.2685539722442627
6400,96400,122520,0.29556775093078613
6400,101569,118967,0.30149197578430176
6400,96455,119874,0.25963926315307617
6400,96586,116623,0.2615683078765869
6400,96473,114043,0.24232125282287598
6400,92043,113649,0.24039769172668457
6400,98463,118201,0.25429224967956543
6400,101106,120030,0.25916099548339844
6400,93620,117576,0.24866843223571777
6400,95763,121663,0.24981117248535156
6400,97418,117679,0.2482304573059082
6400,94403,115492,0.2528510093688965
6400,98758,116632,0.25060296058654785
6400,107050,124644,0.27486300468444824
6400,92830,116052,0.2509751319885254
6400,110960,141286,0.33008813858032227
6400,98937,118524,0.25896286964416504
6400,106256,127222,0.27309179306030273
6400,104549,129676,0.2794480323791504
6400,106258,131082,0.28145503997802734
6400,103545,126441,0.2557806968688965
6400,95717,118026,0.13541483879089355
6400,94359,119253,0.13946008682250977
6400,99331,119275,0.1537778377532959
6400,102461,122273,0.14210939407348633
6400,102576,119129,0.13924646377563477
6400,96651,122513,0.13699817657470703
6400,96899,113109,0.1720724105834961
6400,97327,120085,0.21108460426330566
6400,104058,117152,0.19922161102294922
6400,95439,112394,0.19954156875610352
6500,95221,121041,0.20263051986694336
6500,96742,115509,0.15155339241027832
6500,100060,125420,0.1450040340423584
6500,107742,130411,0.2727358341217041
6500,107918,132133,0.3135032653808594
6500,104913,121840,0.17792820930480957
6500,101619,123556,0.17596936225891113
6500,103774,121889,0.17753052711486816
6500,103307,126919,0.16044139862060547
6500,90478,115047,0.15959501266479492
6500,96358,120561,0.13748621940612793
6500,100670,117490,0.14475154876708984
6500,96377,116549,0.17342448234558105
6500,97960,117438,0.16882705688476562
6500,99065,117368,0.14283466339111328
6500,92362,116984,0.1386573314666748
6500,103639,120370,0.15350008010864258
6500,95033,115837,0.21947789192199707
6500,101674,117938,0.2736806869506836
6500,98471,124397,0.19832515716552734
6500,106768,124668,0.15643715858459473
6500,96322,122629,0.13078546524047852
6500,99718,119952,0.13530421257019043
6500,100231,123173,0.14110946655273438
6500,97194,120019,0.14883041381835938
6500,101011,131683,0.1550583839416504
6500,97684,116342,0.18663716316223145
6500,94926,130771,0.14058756828308105
6500,95238,119331,0.19869709014892578
6500,101164,117743,0.19066524505615234
6500,93215,116168,0.24440646171569824
6500,96321,117725,0.27281832695007324
6500,102048,121130,0.3037753105163574
6500,96801,117752,0.28724026679992676
6500,112037,131703,0.320514440536499
6500,97714,128462,0.2913367748260498
6500,99539,121950,0.23843789100646973
6500,103573,132145,0.2303600311279297
6500,105384,122448,0.2815382480621338
6500,98623,120102,0.2764568328857422
6500,102280,121303,0.2571542263031006
6500,104008,127500,0.1767418384552002
6500,104685,129988,0.17095017433166504
6500,100491,123912,0.18159961700439453
6500,94435,125826,0.16132545471191406
6500,94855,114411,0.14686322212219238
6500,101011,120313,0.15680480003356934
6500,99517,124797,0.23051095008850098
6500,105990,128090,0.17611360549926758
6500,96517,118495,0.17093491554260254
6600,105357,128465,0.16088652610778809
6600,104773,121148,0.16616034507751465
6600,101445,123326,0.150343656539917
6600,98615,117864,0.14865493774414062
6600,101636,124629,0.16181063652038574
6600,97904,118618,0.1650698184967041
6600,101772,132341,0.16095352172851562
6600,103481,123495,0.15436005592346191
6600,96044,117381,0.14720916748046875
6600,98052,119152,0.1583118438720703
6600,101715,116375,0.18784308433532715
6600,107691,127574,0.16426587104797363
6600,102560,123679,0.1715092658996582
6600,102772,124157,0.15372562408447266
6600,97482,119966,0.14127063751220703
6600,95224,116879,0.14459586143493652
6600,105565,136830,0.25946712493896484
6600,94383,123803,0.21883082389831543
6600,98019,126382,0.3001680374145508
6600,106928,129592,0.2813553810119629
6600,103662,122027,0.23635125160217285
6600,103874,124191,0.26561903953552246
6600,101888,131446,0.321124792098999
6600,94532,121861,0.16028618812561035
6600,105913,126390,0.18179774284362793
6600,95738,119827,0.1554255485534668
6600,101566,124652,0.16334319114685059
6600,100267,129480,0.16432547569274902
6600,92931,119165,0.14441752433776855
6600,106179,126206,0.1991727352142334
6600,93323,124907,0.27945804595947266
6600,98508,118760,0.27323174476623535
6600,94728,120956,0.27041006088256836
6600,95087,122127,0.27117156982421875
6600,113858,135841,0.26317715644836426
6600,93140,111027,0.1350862979888916
6600,104906,122686,0.1607666015625
6600,104204,121524,0.18502020835876465
6600,96904,118944,0.14824676513671875
6600,102959,126267,0.15423059463500977
6600,99254,123704,0.15671348571777344
6600,101899,120588,0.1694355010986328
6600,93326,114181,0.14013910293579102
6600,99072,115484,0.15584015846252441
6600,100386,120255,0.14889740943908691
6600,103688,122885,0.27399134635925293
6600,100679,120692,0.24032306671142578
6600,97087,117648,0.16101980209350586
6600,102687,120801,0.15987062454223633
6600,99683,123363,0.21720027923583984
6700,98722,125138,0.2675330638885498
6700,105557,122827,0.2744436264038086
6700,100308,118616,0.2518754005432129
6700,101462,124182,0.2674543857574463
6700,96153,129398,0.26291489601135254
6700,100540,126917,0.26855945587158203
6700,106709,125855,0.16515469551086426
6700,113201,134992,0.17768573760986328
6700,98949,132109,0.17647886276245117
6700,105280,122911,0.17754077911376953
6700,98577,118765,0.2007896900177002
6700,107924,128727,0.3036153316497803
6700,104313,123433,0.29275059700012207
6700,104651,126004,0.2908599376678467
6700,102822,121957,0.1990964412689209
6700,113173,134250,0.15670514106750488
6700,109423,132568,0.14525222778320312
6700,99351,123565,0.25662827491760254
6700,101585,129665,0.28322887420654297
6700,117021,142995,0.32640552520751953
6700,101220,125767,0.28171277046203613
6700,96550,120941,0.27313995361328125
6700,103672,134162,0.2997288703918457
6700,101035,129187,0.284038782119751
6700,101822,129197,0.2948482036590576
6700,95700,118292,0.2668874263763428
6700,99632,122328,0.28291988372802734
6700,100081,122020,0.27040529251098633
6700,99775,123738,0.300884485244751
6700,111040,135685,0.29949522018432617
6700,106835,127592,0.2802917957305908
6700,101398,122536,0.26389384269714355
6700,94649,123829,0.24935269355773926
6700,99077,120889,0.15161538124084473
6700,102210,127876,0.15179920196533203
6700,108798,127279,0.15739941596984863
6700,103879,127299,0.1750798225402832
6700,110245,130199,0.1918480396270752
6700,104826,124202,0.15437769889831543
6700,102737,122922,0.17023825645446777
6700,99640,123028,0.20409321784973145
6700,104710,125212,0.15389633178710938
6700,103512,126226,0.15809249877929688
6700,98378,124657,0.17421364784240723
6700,105287,128550,0.15471625328063965
6700,108554,131523,0.15415430068969727
6700,103006,125181,0.14901208877563477
6700,106306,131655,0.1661670207977295
6700,98933,123314,0.1510627269744873
6700,110542,127692,0.15315937995910645
6800,102147,126071,0.15418148040771484
6800,104466,126359,0.16858768463134766
6800,102282,128804,0.15555477142333984
6800,108613,132679,0.15767765045166016
6800,106823,131101,0.16027092933654785
